snapshot_month,account_id,client_id,advisor_id,beginning_assets,net_flows,market_change,ending_assets
2025-11-01,210,158,20,406120.65,-7948.83,551.37,398723.18
2025-12-01,210,158,20,398723.18,555.75,8156.71,407435.64
2024-12-01,211,159,2,1030284.83,40560.22,14302.54,1085147.59
2025-01-01,211,159,2,1085147.59,40280.34,38889.85,1164317.79
2025-02-01,211,159,2,1164317.79,-6287.43,-35310.43,1122719.93
2025-03-01,211,159,2,1122719.93,10085.66,19261.35,1152066.94
2025-04-01,211,159,2,1152066.94,44779.67,7300.43,1204147.04
2025-05-01,211,159,2,1204147.04,-16539.87,-16923.80,1170683.37
2025-06-01,211,159,2,1170683.37,7824.47,-32536.62,1145971.22
2025-07-01,211,159,2,1145971.22,51062.19,-33463.46,1163569.95
2025-08-01,211,159,2,1163569.95,47603.77,9750.24,1220923.97
2025-09-01,211,159,2,1220923.97,49064.36,32713.83,1302702.16
2025-10-01,211,159,2,1302702.16,-31997.90,-38725.57,1231978.69
2025-11-01,211,159,2,1231978.69,37009.97,49818.37,1318807.03
2025-12-01,211,159,2,1318807.03,26249.05,33292.82,1378348.90
2025-05-01,212,160,12,68505.69,3067.32,138.11,71711.12
2025-06-01,212,160,12,71711.12,754.81,-284.55,72181.38
2025-07-01,212,160,12,72181.38,1232.27,1438.88,74852.53
2025-08-01,212,160,12,74852.53,-1125.58,2203.31,75930.26
2025-09-01,212,160,12,75930.26,1844.44,46.68,77821.38
2025-10-01,212,160,12,77821.38,173.90,1551.68,79546.96
2025-11-01,212,160,12,79546.96,-1002.27,1249.50,79794.19
2025-12-01,212,160,12,79794.19,273.58,1171.27,81239.04
2025-05-01,213,160,12,73536.58,1757.84,-2084.57,73209.85
2025-06-01,213,160,12,73209.85,-922.53,-2558.54,69728.79
2025-07-01,213,160,12,69728.79,-1339.59,-1686.14,66703.06
2025-08-01,213,160,12,66703.06,376.31,-660.38,66418.99
2025-09-01,213,160,12,66418.99,2030.56,682.20,69131.76
2025-10-01,213,160,12,69131.76,2491.14,-2090.43,69532.47
2025-11-01,213,160,12,69532.47,-969.73,-110.25,68452.50
2025-12-01,213,160,12,68452.50,2181.71,2636.64,73270.85
2025-07-01,214,161,2,350616.17,-3776.68,12896.01,359735.49
2025-08-01,214,161,2,359735.49,-6008.94,-4606.51,349120.04
2025-09-01,214,161,2,349120.04,-5647.38,-11341.30,332131.36
2025-10-01,214,161,2,332131.36,-3316.03,-10412.79,318402.54
2025-11-01,214,161,2,318402.54,5670.82,13622.63,337696.00
2025-12-01,214,161,2,337696.00,-1724.01,-9874.00,326097.99
2025-10-01,215,162,12,171820.61,2289.38,-853.09,173256.90
2025-11-01,215,162,12,173256.90,7100.47,984.38,181341.75
2025-12-01,215,162,12,181341.75,2852.85,6698.25,190892.86
2025-09-01,216,163,6,1285360.13,44345.37,30569.61,1360275.12
2025-10-01,216,163,6,1360275.12,-10976.54,21388.30,1370686.88
2025-11-01,216,163,6,1370686.88,70600.36,-17599.81,1423687.42
2025-12-01,216,163,6,1423687.42,46992.49,-32828.22,1437851.70
2025-09-01,217,163,6,1077881.69,19253.01,35612.05,1132746.75
2025-10-01,217,163,6,1132746.75,-9171.34,39719.59,1163294.99
2025-11-01,217,163,6,1163294.99,68.57,26090.60,1189454.16
2025-12-01,217,163,6,1189454.16,-16771.28,32290.93,1204973.81
2025-03-01,218,164,20,139312.78,47.86,-4202.29,135158.35
2025-04-01,218,164,20,135158.35,2119.95,3690.40,140968.69
2025-05-01,218,164,20,140968.69,4204.47,-1544.98,143628.19
2025-06-01,218,164,20,143628.19,-3226.97,6064.70,146465.91
2025-07-01,218,164,20,146465.91,352.42,-2825.65,143992.67
2025-08-01,218,164,20,143992.67,-513.78,3832.63,147311.52
2025-09-01,218,164,20,147311.52,3713.66,1532.66,152557.84
2025-10-01,218,164,20,152557.84,-142.60,-1650.06,150765.19
2025-11-01,218,164,20,150765.19,2610.69,-3259.24,150116.64
2025-12-01,218,164,20,150116.64,-1758.75,4911.93,153269.81
2025-03-01,219,164,20,121481.98,-2284.81,5162.09,124359.26
2025-04-01,219,164,20,124359.26,-882.85,3465.45,126941.86
2025-05-01,219,164,20,126941.86,2739.73,4896.25,134577.84
2025-06-01,219,164,20,134577.84,3595.80,5419.05,143592.69
2025-07-01,219,164,20,143592.69,1986.80,-1343.32,144236.17
2025-08-01,219,164,20,144236.17,3194.17,-3878.09,143552.25
2025-09-01,219,164,20,143552.25,1583.11,869.79,146005.15
2025-10-01,219,164,20,146005.15,5408.02,-4651.25,146761.92
2025-11-01,219,164,20,146761.92,3881.36,6007.18,156650.47
2025-12-01,219,164,20,156650.47,2598.56,3129.79,162378.82
2025-08-01,220,165,7,281383.68,249.21,661.92,282294.80
2025-09-01,220,165,7,282294.80,7323.71,10809.35,300427.87
2025-10-01,220,165,7,300427.87,4344.21,-4060.27,300711.81
2025-11-01,220,165,7,300711.81,-553.98,385.67,300543.50
2025-12-01,220,165,7,300543.50,4832.10,10997.84,316373.43
2025-09-01,221,166,12,82539.15,-631.68,3035.86,84943.33
2025-10-01,221,166,12,84943.33,3471.39,2576.01,90990.73
2025-11-01,221,166,12,90990.73,-357.61,-879.08,89754.04
2025-12-01,221,166,12,89754.04,-302.81,2016.91,91468.14
2025-02-01,222,167,22,27867.43,427.38,-137.16,28157.64
2025-03-01,222,167,22,28157.64,1237.07,345.63,29740.34
2025-04-01,222,167,22,29740.34,195.10,140.73,30076.18
2025-05-01,222,167,22,30076.18,942.58,-907.82,30110.93
2025-06-01,222,167,22,30110.93,940.66,900.20,31951.80
2025-07-01,222,167,22,31951.80,-758.18,-687.02,30506.60
2025-08-01,222,167,22,30506.60,1322.39,559.28,32388.27
2025-09-01,222,167,22,32388.27,-648.46,1112.54,32852.35
2025-10-01,222,167,22,32852.35,319.62,-792.52,32379.46
2025-11-01,222,167,22,32379.46,690.14,-745.58,32324.02
2025-12-01,222,167,22,32324.02,-642.26,-609.54,31072.22
2025-02-01,223,167,22,32178.00,1236.14,470.58,33884.72
2025-03-01,223,167,22,33884.72,250.51,349.77,34485.00
2025-04-01,223,167,22,34485.00,233.57,-1106.73,33611.84
2025-05-01,223,167,22,33611.84,1406.40,99.67,35117.91
2025-06-01,223,167,22,35117.91,-695.56,-31.29,34391.06
2025-07-01,223,167,22,34391.06,1290.48,-567.25,35114.29
2025-08-01,223,167,22,35114.29,1083.36,1538.26,37735.91
2025-09-01,223,167,22,37735.91,-453.73,1.05,37283.23
2025-10-01,223,167,22,37283.23,84.19,975.75,38343.18
2025-11-01,223,167,22,38343.18,277.10,-301.78,38318.49
2025-12-01,223,167,22,38318.49,589.12,284.84,39192.45
2024-05-01,224,168,9,13372.06,-294.14,-170.48,12907.44
2024-06-01,224,168,9,12907.44,68.39,-137.45,12838.38
2024-07-01,224,168,9,12838.38,513.83,-296.94,13055.27
2024-08-01,224,168,9,13055.27,231.94,134.81,13422.01
2024-09-01,224,168,9,13422.01,437.65,-317.90,13541.76
2024-10-01,224,168,9,13541.76,360.36,-88.54,13813.58
2024-11-01,224,168,9,13813.58,-213.49,-356.61,13243.48
2024-12-01,224,168,9,13243.48,349.21,25.40,13618.09
2025-01-01,224,168,9,13618.09,477.90,465.00,14560.99
2025-02-01,224,168,9,14560.99,174.93,183.36,14919.28
2025-03-01,224,168,9,14919.28,-174.23,172.88,14917.93
2025-04-01,224,168,9,14917.93,282.85,479.86,15680.64
2025-05-01,224,168,9,15680.64,665.94,147.87,16494.45
2025-06-01,224,168,9,16494.45,84.40,486.47,17065.33
2025-07-01,224,168,9,17065.33,675.60,234.80,17975.72
2025-08-01,224,168,9,17975.72,738.92,-253.69,18460.96
2025-09-01,224,168,9,18460.96,4.33,-205.52,18259.78
2025-10-01,224,168,9,18259.78,-124.97,-161.04,17973.77
2025-11-01,224,168,9,17973.77,38.68,-507.38,17505.08
2025-12-01,224,168,9,17505.08,-164.59,146.40,17486.89
2024-05-01,225,168,9,13422.21,-56.86,-272.67,13092.68
2024-06-01,225,168,9,13092.68,432.28,-293.20,13231.76
2024-07-01,225,168,9,13231.76,290.47,-319.43,13202.79
2024-08-01,225,168,9,13202.79,462.87,-256.24,13409.42
2024-09-01,225,168,9,13409.42,94.22,-272.90,13230.75
2024-10-01,225,168,9,13230.75,45.78,231.30,13507.83
2024-11-01,225,168,9,13507.83,-320.00,-222.08,12965.75
2024-12-01,225,168,9,12965.75,84.97,147.23,13197.95
2025-01-01,225,168,9,13197.95,136.08,269.92,13603.95
2025-02-01,225,168,9,13603.95,422.67,-44.90,13981.72
2025-03-01,225,168,9,13981.72,454.53,440.36,14876.62
2025-04-01,225,168,9,14876.62,-337.89,421.27,14959.99
2025-05-01,225,168,9,14959.99,661.24,255.67,15876.89
2025-06-01,225,168,9,15876.89,393.00,583.87,16853.77
2025-07-01,225,168,9,16853.77,250.04,-211.58,16892.23
2025-08-01,225,168,9,16892.23,468.39,705.10,18065.72
2025-09-01,225,168,9,18065.72,-258.17,530.72,18338.27
2025-10-01,225,168,9,18338.27,-343.35,330.33,18325.25
2025-11-01,225,168,9,18325.25,166.96,662.30,19154.51
2025-12-01,225,168,9,19154.51,-392.50,-266.64,18495.38
2025-03-01,226,169,11,53948.18,-407.92,1341.77,54882.02
2025-04-01,226,169,11,54882.02,-705.27,896.79,55073.54
2025-05-01,226,169,11,55073.54,-564.91,-1582.85,52925.79
2025-06-01,226,169,11,52925.79,2024.19,2001.59,56951.56
2025-07-01,226,169,11,56951.56,1505.24,540.49,58997.29
2025-08-01,226,169,11,58997.29,-408.14,236.63,58825.78
2025-09-01,226,169,11,58825.78,-503.01,-1038.70,57284.07
2025-10-01,226,169,11,57284.07,1441.94,2352.14,61078.15
2025-11-01,226,169,11,61078.15,-963.40,-1516.91,58597.83
2025-12-01,226,169,11,58597.83,-250.78,-1731.68,56615.38
2025-09-01,227,170,4,148794.74,-1863.77,-1418.44,145512.52
2025-10-01,227,170,4,145512.52,5384.32,3804.49,154701.34
2025-11-01,227,170,4,154701.34,1481.95,-3277.64,152905.64
2025-12-01,227,170,4,152905.64,-2301.64,669.48,151273.49
2024-10-01,228,171,24,56281.09,-217.08,1979.78,58043.79
2024-11-01,228,171,24,58043.79,1935.53,-616.50,59362.82
2024-12-01,228,171,24,59362.82,2009.03,292.52,61664.37
2025-01-01,228,171,24,61664.37,1044.93,2392.32,65101.62
2025-02-01,228,171,24,65101.62,-1574.02,141.27,63668.87
2025-03-01,228,171,24,63668.87,1993.52,-2175.82,63486.56
2025-04-01,228,171,24,63486.56,75.76,1247.47,64809.79
2025-05-01,228,171,24,64809.79,1854.65,1279.89,67944.34
2025-06-01,228,171,24,67944.34,-1359.16,1786.06,68371.24
2025-07-01,228,171,24,68371.24,-210.21,1917.25,70078.29
2025-08-01,228,171,24,70078.29,446.65,-1009.81,69515.13
2025-09-01,228,171,24,69515.13,1678.05,-1422.78,69770.40
2025-10-01,228,171,24,69770.40,341.85,1230.37,71342.63
2025-11-01,228,171,24,71342.63,-984.74,2512.11,72870.00
2025-12-01,228,171,24,72870.00,1958.43,-136.33,74692.10
2024-10-01,229,171,24,44592.34,365.28,1274.59,46232.22
2024-11-01,229,171,24,46232.22,-637.95,-291.47,45302.80
2024-12-01,229,171,24,45302.80,-645.44,-69.36,44587.99
2025-01-01,229,171,24,44587.99,1650.09,-314.65,45923.44
2025-02-01,229,171,24,45923.44,-878.97,1366.76,46411.22
2025-03-01,229,171,24,46411.22,-725.52,804.29,46489.99
2025-04-01,229,171,24,46489.99,701.50,1822.21,49013.70
2025-05-01,229,171,24,49013.70,-707.58,-594.68,47711.44
2025-06-01,229,171,24,47711.44,-954.54,1857.16,48614.06
2025-07-01,229,171,24,48614.06,2034.67,1287.71,51936.43
2025-08-01,229,171,24,51936.43,-504.53,-1187.75,50244.16
2025-09-01,229,171,24,50244.16,-138.56,1286.05,51391.65
2025-10-01,229,171,24,51391.65,1237.47,-145.03,52484.09
2025-11-01,229,171,24,52484.09,289.31,108.21,52881.61
2025-12-01,229,171,24,52881.61,1343.94,-1198.64,53026.91
2024-08-01,230,172,5,41436.34,-714.26,371.44,41093.53
2024-09-01,230,172,5,41093.53,-863.34,1438.88,41669.07
2024-10-01,230,172,5,41669.07,189.90,-1388.62,40470.35
2024-11-01,230,172,5,40470.35,937.83,-872.24,40535.93
2024-12-01,230,172,5,40535.93,-1007.35,-1401.30,38127.28
2025-01-01,230,172,5,38127.28,1545.57,947.07,40619.92
2025-02-01,230,172,5,40619.92,517.78,-793.25,40344.45
2025-03-01,230,172,5,40344.45,109.82,1405.50,41859.76
2025-04-01,230,172,5,41859.76,-1035.22,650.70,41475.24
2025-05-01,230,172,5,41475.24,-88.57,-856.18,40530.50
2025-06-01,230,172,5,40530.50,-320.23,298.18,40508.44
2025-07-01,230,172,5,40508.44,-346.51,882.39,41044.32
2025-08-01,230,172,5,41044.32,1661.16,379.74,43085.22
2025-09-01,230,172,5,43085.22,-589.03,-67.45,42428.73
2025-10-01,230,172,5,42428.73,1345.93,-904.87,42869.80
2025-11-01,230,172,5,42869.80,1264.00,1131.10,45264.90
2025-12-01,230,172,5,45264.90,-933.75,49.25,44380.41
2025-10-01,231,173,24,176288.94,1356.76,100.06,177745.76
2025-11-01,231,173,24,177745.76,654.57,329.10,178729.43
2025-12-01,231,173,24,178729.43,1826.93,-4673.15,175883.21
2025-11-01,232,173,24,159102.30,2047.84,-1764.02,159386.13
2025-12-01,232,173,24,159386.13,3387.26,-3306.37,159467.02
2025-12-01,233,174,21,41609.04,-297.77,-284.79,41026.48
2025-09-01,234,175,19,268636.57,9077.42,-5552.36,272161.62
2025-10-01,234,175,19,272161.62,3381.58,-4024.45,271518.75
2025-11-01,234,175,19,271518.75,3096.90,7226.14,281841.80
2025-12-01,234,175,19,281841.80,-7035.30,9915.42,284721.92
2024-07-01,235,176,16,114928.80,3711.63,-581.77,118058.66
2024-08-01,235,176,16,118058.66,-464.93,-3767.31,113826.42
2024-09-01,235,176,16,113826.42,-1716.11,3101.71,115212.03
2024-10-01,235,176,16,115212.03,-1938.09,4356.50,117630.43
2024-11-01,235,176,16,117630.43,2092.61,-12.35,119710.70
2024-12-01,235,176,16,119710.70,1010.13,-1169.08,119551.75
2025-01-01,235,176,16,119551.75,571.81,-2479.40,117644.15
2025-02-01,235,176,16,117644.15,4791.16,-2415.94,120019.37
2025-03-01,235,176,16,120019.37,2115.84,-1015.03,121120.19
2025-04-01,235,176,16,121120.19,-1201.29,1915.66,121834.56
2025-05-01,235,176,16,121834.56,2582.10,20.24,124436.89
2025-06-01,235,176,16,124436.89,-2854.84,611.27,122193.33
2025-07-01,235,176,16,122193.33,1054.29,-476.09,122771.53
2025-08-01,235,176,16,122771.53,1581.65,2428.27,126781.45
2025-09-01,235,176,16,126781.45,-279.22,1620.65,128122.87
2025-10-01,235,176,16,128122.87,2185.10,-1140.22,129167.76
2025-11-01,235,176,16,129167.76,-2357.67,3994.79,130804.89
2025-12-01,235,176,16,130804.89,-1148.05,-2221.34,127435.50
2025-07-01,236,177,4,1715651.45,-14864.79,19638.16,1720424.82
2025-08-01,236,177,4,1720424.82,55333.94,74664.00,1850422.76
2025-09-01,236,177,4,1850422.76,28056.78,-26282.30,1852197.24
2025-10-01,236,177,4,1852197.24,78381.98,24528.21,1955107.43
2025-11-01,236,177,4,1955107.43,-28221.41,-32240.82,1894645.21
2025-12-01,236,177,4,1894645.21,35502.16,-61722.21,1868425.16
2025-06-01,237,178,6,75359.94,-340.81,2603.57,77622.71
2025-07-01,237,178,6,77622.71,757.56,1848.79,80229.06
2025-08-01,237,178,6,80229.06,480.45,-376.11,80333.40
2025-09-01,237,178,6,80333.40,-1094.06,2387.97,81627.30
2025-10-01,237,178,6,81627.30,1323.96,-2430.51,80520.75
2025-11-01,237,178,6,80520.75,-263.51,-1466.12,78791.12
2025-12-01,237,178,6,78791.12,214.61,946.51,79952.24
2025-09-01,238,179,22,120124.79,3461.53,2224.10,125810.42
2025-10-01,238,179,22,125810.42,-1426.55,2373.64,126757.51
2025-11-01,238,179,22,126757.51,-2991.70,3112.28,126878.10
2025-12-01,238,179,22,126878.10,-2089.65,-1993.19,122795.25
2024-10-01,239,180,13,27612.94,39.76,-403.40,27249.30
2024-11-01,239,180,13,27249.30,-550.21,582.69,27281.77
2024-12-01,239,180,13,27281.77,105.16,-878.56,26508.38
2025-01-01,239,180,13,26508.38,-468.16,1191.13,27231.34
2025-02-01,239,180,13,27231.34,199.55,1113.85,28544.74
2025-03-01,239,180,13,28544.74,554.41,-531.53,28567.62
2025-04-01,239,180,13,28567.62,356.49,869.91,29794.02
2025-05-01,239,180,13,29794.02,1171.89,-66.51,30899.40
2025-06-01,239,180,13,30899.40,-198.00,1329.45,32030.85
2025-07-01,239,180,13,32030.85,1359.18,-1025.06,32364.97
2025-08-01,239,180,13,32364.97,707.16,283.16,33355.29
2025-09-01,239,180,13,33355.29,-517.81,1447.96,34285.44
2025-10-01,239,180,13,34285.44,-837.28,-808.56,32639.60
2025-11-01,239,180,13,32639.60,142.93,-39.90,32742.63
2025-12-01,239,180,13,32742.63,1321.29,187.58,34251.50
2025-12-01,240,181,9,64528.69,2625.92,369.87,67524.48
2025-11-01,241,182,24,57484.56,-1323.80,1346.01,57506.77
2025-12-01,241,182,24,57506.77,808.63,-1317.95,56997.46
2024-09-01,242,183,12,133049.24,3595.94,373.75,137018.93
2024-10-01,242,183,12,137018.93,-2700.65,-522.34,133795.93
2024-11-01,242,183,12,133795.93,-2009.96,-3398.95,128387.03
2024-12-01,242,183,12,128387.03,4018.33,-1885.89,130519.46
2025-01-01,242,183,12,130519.46,4686.92,2844.75,138051.13
2025-02-01,242,183,12,138051.13,-751.97,-331.18,136967.97
2025-03-01,242,183,12,136967.97,-2351.57,640.77,135257.17
2025-04-01,242,183,12,135257.17,2010.40,1186.56,138454.13
2025-05-01,242,183,12,138454.13,6160.75,-4088.24,140526.64
2025-06-01,242,183,12,140526.64,4693.09,194.36,145414.08
2025-07-01,242,183,12,145414.08,-516.58,-354.09,144543.42
2025-08-01,242,183,12,144543.42,6334.98,-3385.79,147492.61
2025-09-01,242,183,12,147492.61,-1358.29,-1604.31,144530.01
2025-10-01,242,183,12,144530.01,5055.37,5702.27,155287.65
2025-11-01,242,183,12,155287.65,-2450.11,-956.00,151881.54
2025-12-01,242,183,12,151881.54,-2809.96,-488.31,148583.27
2025-08-01,243,184,17,87612.95,2922.10,2438.61,92973.65
2025-09-01,243,184,17,92973.65,4051.36,-1181.86,95843.15
2025-10-01,243,184,17,95843.15,-591.25,-3.48,95248.42
2025-11-01,243,184,17,95248.42,612.76,3909.63,99770.82
2025-12-01,243,184,17,99770.82,1026.83,-2555.98,98241.67
2025-09-01,244,184,17,103157.32,-278.60,-47.92,102830.81
2025-10-01,244,184,17,102830.81,-1505.20,3440.17,104765.78
2025-11-01,244,184,17,104765.78,-1385.83,4696.62,108076.56
2025-12-01,244,184,17,108076.56,-1194.12,2501.78,109384.22
2024-06-01,245,185,3,86658.19,1120.00,2048.98,89827.18
2024-07-01,245,185,3,89827.18,-358.04,3963.12,93432.26
2024-08-01,245,185,3,93432.26,3883.68,3776.93,101092.87
2024-09-01,245,185,3,101092.87,3605.18,890.53,105588.58
2024-10-01,245,185,3,105588.58,908.28,-1516.14,104980.71
2024-11-01,245,185,3,104980.71,-824.51,-3248.84,100907.36
2024-12-01,245,185,3,100907.36,3985.35,3054.96,107947.67
2025-01-01,245,185,3,107947.67,4649.40,669.71,113266.77
2025-02-01,245,185,3,113266.77,2593.90,-1707.69,114152.98
2025-03-01,245,185,3,114152.98,-1905.00,-3111.53,109136.45
2025-04-01,245,185,3,109136.45,3650.86,4501.59,117288.91
2025-05-01,245,185,3,117288.91,-2255.03,-3203.19,111830.69
2025-06-01,245,185,3,111830.69,4111.64,-1066.05,114876.27
2025-07-01,245,185,3,114876.27,2452.69,1082.56,118411.52
2025-08-01,245,185,3,118411.52,101.43,-1689.61,116823.34
2025-09-01,245,185,3,116823.34,1178.44,3006.84,121008.62
2025-10-01,245,185,3,121008.62,5130.73,-1243.52,124895.83
2025-11-01,245,185,3,124895.83,5382.32,-2481.80,127796.35
2025-12-01,245,185,3,127796.35,-871.03,4195.45,131120.76
2024-06-01,246,185,3,87371.32,-203.06,-1386.24,85782.02
2024-07-01,246,185,3,85782.02,334.64,-2796.69,83319.97
2024-08-01,246,185,3,83319.97,-207.00,3372.46,86485.43
2024-09-01,246,185,3,86485.43,1513.90,-1294.63,86704.70
2024-10-01,246,185,3,86704.70,1364.76,1848.92,89918.38
2024-11-01,246,185,3,89918.38,3185.46,-39.98,93063.86
2024-12-01,246,185,3,93063.86,-1360.70,-2857.67,88845.49
2025-01-01,246,185,3,88845.49,-1856.94,-2129.11,84859.44
2025-02-01,246,185,3,84859.44,3113.19,1924.73,89897.37
2025-03-01,246,185,3,89897.37,2850.46,1933.44,94681.27
2025-04-01,246,185,3,94681.27,1205.79,-2620.00,93267.05
2025-05-01,246,185,3,93267.05,978.34,3604.96,97850.36
2025-06-01,246,185,3,97850.36,2023.87,593.67,100467.89
2025-07-01,246,185,3,100467.89,1683.08,2648.80,104799.77
2025-08-01,246,185,3,104799.77,4482.31,-2416.33,106865.75
2025-09-01,246,185,3,106865.75,3991.20,-2537.09,108319.86
2025-10-01,246,185,3,108319.86,1317.33,548.51,110185.70
2025-11-01,246,185,3,110185.70,-2214.52,-1546.30,106424.88
2025-12-01,246,185,3,106424.88,-241.23,-2567.45,103616.19
2025-06-01,247,186,12,2628553.88,40809.29,-55642.69,2613720.48
2025-07-01,247,186,12,2613720.48,-34300.64,-2306.23,2577113.60
2025-08-01,247,186,12,2577113.60,-39565.87,-72622.43,2464925.30
2025-09-01,247,186,12,2464925.30,54990.10,16736.17,2536651.57
2025-10-01,247,186,12,2536651.57,38251.91,-82771.00,2492132.48
2025-11-01,247,186,12,2492132.48,83831.45,61433.58,2637397.51
2025-12-01,247,186,12,2637397.51,-12383.45,115224.56,2740238.62
2025-12-01,248,187,19,84347.75,3668.52,-125.09,87891.18
2025-09-01,249,188,17,329257.66,5017.31,-6991.65,327283.31
2025-10-01,249,188,17,327283.31,14038.08,5823.67,347145.07
2025-11-01,249,188,17,347145.07,-1961.77,-4289.19,340894.12
2025-12-01,249,188,17,340894.12,11005.84,8970.01,360869.97
2025-09-01,250,188,17,384953.55,11235.91,3363.02,399552.48
2025-10-01,250,188,17,399552.48,-7742.71,-9293.54,382516.23
2025-11-01,250,188,17,382516.23,-2893.57,12842.59,392465.25
2025-12-01,250,188,17,392465.25,1975.05,-4106.03,390334.26
2025-05-01,251,189,7,2430088.29,124703.28,-54992.17,2499799.40
2025-06-01,251,189,7,2499799.40,113898.38,47865.38,2661563.16
2025-07-01,251,189,7,2661563.16,118540.88,32061.97,2812166.01
2025-08-01,251,189,7,2812166.01,146651.90,-41886.83,2916931.08
2025-09-01,251,189,7,2916931.08,50546.62,-73946.66,2893531.04
2025-10-01,251,189,7,2893531.04,-9092.68,-22836.21,2861602.15
2025-11-01,251,189,7,2861602.15,-3239.47,2268.38,2860631.06
2025-12-01,251,189,7,2860631.06,35316.70,97442.51,2993390.28
2024-07-01,252,190,7,59861.79,1424.03,2404.54,63690.36
2024-08-01,252,190,7,63690.36,2613.38,-1773.43,64530.31
2024-09-01,252,190,7,64530.31,-1365.18,-1662.61,61502.52
2024-10-01,252,190,7,61502.52,212.80,-685.42,61029.89
2024-11-01,252,190,7,61029.89,-905.48,-1781.10,58343.32
2024-12-01,252,190,7,58343.32,503.15,-1996.99,56849.48
2025-01-01,252,190,7,56849.48,-634.80,-1778.61,54436.07
2025-02-01,252,190,7,54436.07,2224.87,1636.87,58297.81
2025-03-01,252,190,7,58297.81,675.54,-837.03,58136.32
2025-04-01,252,190,7,58136.32,1728.04,-722.89,59141.46
2025-05-01,252,190,7,59141.46,-601.37,1469.35,60009.44
2025-06-01,252,190,7,60009.44,-1027.64,483.41,59465.21
2025-07-01,252,190,7,59465.21,-561.99,-1429.76,57473.45
2025-08-01,252,190,7,57473.45,743.02,-665.15,57551.32
2025-09-01,252,190,7,57551.32,-1173.06,-1905.71,54472.55
2025-10-01,252,190,7,54472.55,-212.45,-1439.66,52820.45
2025-11-01,252,190,7,52820.45,251.22,1571.38,54643.05
2025-12-01,252,190,7,54643.05,-1080.75,-1844.88,51717.41
2024-04-01,253,191,8,202566.95,1892.15,6202.81,210661.91
2024-05-01,253,191,8,210661.91,3363.12,-219.32,213805.71
2024-06-01,253,191,8,213805.71,9009.97,-2008.79,220806.89
2024-07-01,253,191,8,220806.89,-1705.79,-1775.99,217325.10
2024-08-01,253,191,8,217325.10,5892.16,8291.28,231508.55
2024-09-01,253,191,8,231508.55,-3986.18,2009.65,229532.02
2024-10-01,253,191,8,229532.02,-4511.41,211.91,225232.52
2024-11-01,253,191,8,225232.52,2136.90,6661.12,234030.54
2024-12-01,253,191,8,234030.54,-3655.78,2897.77,233272.53
2025-01-01,253,191,8,233272.53,6661.19,1124.38,241058.10
2025-02-01,253,191,8,241058.10,-4364.99,-1450.58,235242.53
2025-03-01,253,191,8,235242.53,-3332.56,7839.82,239749.79
2025-04-01,253,191,8,239749.79,4738.52,6232.10,250720.41
2025-05-01,253,191,8,250720.41,7984.66,488.60,259193.67
2025-06-01,253,191,8,259193.67,-2359.75,-1122.78,255711.14
2025-07-01,253,191,8,255711.14,-3645.01,7144.94,259211.06
2025-08-01,253,191,8,259211.06,1415.09,6234.46,266860.61
2025-09-01,253,191,8,266860.61,11836.41,7134.83,285831.84
2025-10-01,253,191,8,285831.84,1314.71,573.40,287719.96
2025-11-01,253,191,8,287719.96,-4346.23,-1827.53,281546.20
2025-12-01,253,191,8,281546.20,1663.38,-9238.85,273970.73
2024-04-01,254,191,8,180189.27,-2959.57,-767.26,176462.44
2024-05-01,254,191,8,176462.44,-1155.79,3032.88,178339.52
2024-06-01,254,191,8,178339.52,2177.37,2906.47,183423.36
2024-07-01,254,191,8,183423.36,-1634.01,3332.13,185121.48
2024-08-01,254,191,8,185121.48,-3834.96,-5032.30,176254.22
2024-09-01,254,191,8,176254.22,-482.32,7631.10,183403.01
2024-10-01,254,191,8,183403.01,2220.16,4971.20,190594.37
2024-11-01,254,191,8,190594.37,7091.39,-2149.80,195535.95
2024-12-01,254,191,8,195535.95,-3890.63,-2124.08,189521.24
2025-01-01,254,191,8,189521.24,6494.39,4066.03,200081.66
2025-02-01,254,191,8,200081.66,4405.86,-867.19,203620.33
2025-03-01,254,191,8,203620.33,-2781.49,-4312.54,196526.30
2025-04-01,254,191,8,196526.30,-1342.43,4940.53,200124.40
2025-05-01,254,191,8,200124.40,4596.37,-555.12,204165.65
2025-06-01,254,191,8,204165.65,-2996.12,218.35,201387.87
2025-07-01,254,191,8,201387.87,2789.23,6386.50,210563.60
2025-08-01,254,191,8,210563.60,9431.61,188.58,220183.79
2025-09-01,254,191,8,220183.79,1101.53,-5308.95,215976.37
2025-10-01,254,191,8,215976.37,1333.09,7859.26,225168.71
2025-11-01,254,191,8,225168.71,5139.13,-5290.26,225017.59
2025-12-01,254,191,8,225017.59,9268.85,7599.60,241886.03
2025-10-01,255,192,14,70759.72,-841.85,2609.56,72527.42
2025-11-01,255,192,14,72527.42,1978.65,3234.15,77740.23
2025-12-01,255,192,14,77740.23,3410.95,2221.59,83372.77
2024-06-01,256,193,21,38136.51,1261.02,-729.86,38667.67
2024-07-01,256,193,21,38667.67,-401.07,-628.03,37638.57
2024-08-01,256,193,21,37638.57,-492.66,457.89,37603.81
2024-09-01,256,193,21,37603.81,529.21,-250.32,37882.70
2024-10-01,256,193,21,37882.70,2.19,545.54,38430.43
2024-11-01,256,193,21,38430.43,-806.99,-298.86,37324.58
